dataset,missing_data_type,missing_rate,iteration_nr,best_inpainting_method,best_inpainting_MAPE,best_traditional_method,best_traditional_MAPE,improvement,improvement_pct,inpainting_predictions,traditional_predictions
boiler,MNAR,5,7,rp-unet,0.0216466711819007,interpolate_index,0.0482674844668235,0.026620813284922804,55.15268421170888,"[536.0132446289062, 535.96826171875, 535.77734375, 535.7005615234375, 535.6387329101562, 535.7155151367188, 535.66015625, 535.5983276367188, 535.5726928710938, 535.5983276367188]","[536.2250366210938, 536.2020263671875, 536.0897216796875, 536.0628051757812, 536.06787109375, 536.0293579101562, 536.05419921875, 536.0355224609375, 535.9304809570312, 536.0491943359375]"
boiler,MAR,5,8,mtf-unet,0.0216969959746202,interpolate_pchip,0.0477470810914706,0.026050085116850398,54.55848718154189,"[536.0064697265625, 536.0064697265625, 536.0064697265625, 535.92578125, 535.92578125, 535.817138671875, 535.92578125, 535.831298828125, 535.92578125, 535.92578125]","[536.2152099609375, 536.1902465820312, 536.0767822265625, 536.0499267578125, 536.0661010742188, 536.0443725585938, 536.0559692382812, 536.0282592773438, 535.9351196289062, 536.0563354492188]"
boiler,MNAR,2,7,mtf-unet,0.0219097272778034,impute_ffill,0.0482037803548703,0.026294053077066903,54.54769912959797,"[536.1964111328125, 535.9974975585938, 535.911865234375, 535.8634033203125, 535.8634033203125, 535.8062133789062, 535.9619140625, 535.6150512695312, 535.84228515625, 535.9183959960938]","[536.2190551757812, 536.2070922851562, 536.0844116210938, 536.0453491210938, 536.070556640625, 536.0330200195312, 536.0643920898438, 536.0298461914062, 535.931884765625, 536.0571899414062]"
boiler,MCAR,2,4,mtf-unet,0.022425743706802,impute_bfill,0.0481116581348664,0.025685914428064397,53.38812966300548,"[535.9886474609375, 535.9886474609375, 536.0391845703125, 535.7923583984375, 535.9198608398438, 535.94775390625, 535.9523315429688, 535.9371948242188, 535.7830810546875, 535.9371948242188]","[536.2213134765625, 536.1826782226562, 536.0878295898438, 536.0498657226562, 536.061767578125, 536.041015625, 536.0572509765625, 536.025634765625, 535.9346923828125, 536.0758056640625]"
boiler,MNAR,2,6,mtf-unet,0.0229895598240383,interpolate_index,0.0483496849029788,0.0253601250789405,52.451479528417934,"[536.0862426757812, 535.9341430664062, 535.9476928710938, 535.7166748046875, 535.9298095703125, 535.7830810546875, 536.0237426757812, 535.6939086914062, 535.9652709960938, 535.8385009765625]","[536.219482421875, 536.2008666992188, 536.0890502929688, 536.04150390625, 536.0671997070312, 536.034912109375, 536.0509643554688, 536.0382690429688, 535.9305419921875, 536.0778198242188]"
boiler,MAR,2,3,spec-unet,0.0228714113079478,impute_mode,0.0465351261201467,0.0236637148121989,50.8512961823779,"[536.146240234375, 535.99169921875, 536.0263061523438, 535.929443359375, 535.90771484375, 535.8798828125, 535.929443359375, 535.7498779296875, 535.9047241210938, 535.8798828125]","[536.2387084960938, 536.201904296875, 536.0318603515625, 536.0812377929688, 536.0181884765625, 535.9931640625, 536.0812377929688, 535.9931640625, 535.9931640625, 536.020751953125]"
boiler,MAR,2,7,spec-unet,0.0197201578565589,impute_mode,0.0397971894559084,0.0200770315993495,50.44836550981317,"[536.0174560546875, 536.0392456054688, 536.0392456054688, 535.9555053710938, 535.8549194335938, 535.8535766601562, 535.655029296875, 535.7230834960938, 535.9129638671875, 535.841796875]","[536.2277221679688, 535.9902954101562, 535.995849609375, 535.995849609375, 535.995849609375, 535.974853515625, 536.0646362304688, 535.974853515625, 536.1213989257812, 535.9509887695312]"
boiler,MCAR,2,8,rp-unet,0.0246995280458402,interpolate_nearest,0.0478847257810706,0.0231851977352304,48.41877520868206,"[536.0209350585938, 535.8594360351562, 536.0164794921875, 535.9776611328125, 535.9848022460938, 535.9776611328125, 535.9010620117188, 535.9651489257812, 535.816162109375, 535.8629150390625]","[536.222900390625, 536.1940307617188, 536.1005859375, 536.0614624023438, 536.0614624023438, 536.0255737304688, 536.059814453125, 536.0274047851562, 535.919189453125, 536.0532836914062]"
boiler,MAR,2,4,spec-unet,0.0259194049410223,impute_median,0.047719001799961,0.0217995968589387,45.68326250897503,"[536.0784301757812, 536.0784301757812, 536.0784301757812, 535.988525390625, 535.9292602539062, 535.8436889648438, 535.988525390625, 535.6880493164062, 535.8436889648438, 535.8678588867188]","[536.2182006835938, 536.20947265625, 536.1498413085938, 536.1102294921875, 536.1102294921875, 535.9429931640625, 536.1193237304688, 535.9429931640625, 535.9517211914062, 535.9618530273438]"
lake2,MAR,50,6,rp-unet,0.1879101518947363,impute_median,0.3445170097488902,0.1566068578541539,45.456930549902516,"[646.9336547851562, 646.1976318359375, 645.2638549804688, 647.3988647460938, 646.7620849609375, 644.4299926757812, 644.911865234375, 644.015625, 643.9126586914062, 644.52197265625]","[647.0633544921875, 646.8765869140625, 647.014404296875, 647.0311889648438, 646.850830078125, 646.21923828125, 647.0022583007812, 645.7216186523438, 646.542724609375, 646.9281616210938]"
boiler,MAR,5,5,mtf-unet,0.0265081801932435,interpolate_index,0.048204872595546,0.021696692402302497,45.009334604708016,"[535.9261474609375, 535.9732055664062, 535.9732055664062, 535.9732055664062, 535.9732055664062, 535.9732055664062, 535.89697265625, 535.9732055664062, 535.89697265625, 535.9732055664062]","[536.2294921875, 536.1964111328125, 536.0982055664062, 536.057373046875, 536.0673217773438, 536.0208740234375, 536.057861328125, 536.0211181640625, 535.9281005859375, 536.0661010742188]"
boiler,MNAR,5,1,mtf-unet,0.0264581271648165,interpolate_index,0.0479838542682928,0.0215257271034763,44.86035444989308,"[535.79296875, 535.7896118164062, 535.7161254882812, 535.7161254882812, 535.6260986328125, 535.7161254882812, 535.6260986328125, 535.5966796875, 535.6113891601562, 535.5510864257812]","[536.2368774414062, 536.1925048828125, 536.0830078125, 536.05419921875, 536.069091796875, 536.0233154296875, 536.0650634765625, 536.0299682617188, 535.9205322265625, 536.0564575195312]"
boiler,MCAR,5,2,rp-unet,0.0263948259659299,impute_bfill,0.0473394872953197,0.0209446613293898,44.243532251901954,"[535.9071044921875, 535.5924072265625, 535.6708984375, 535.6708984375, 535.6708984375, 535.6708984375, 535.69921875, 535.6644897460938, 535.6382446289062, 535.5606079101562]","[536.2262573242188, 536.1082153320312, 536.0904541015625, 536.0640258789062, 536.0687866210938, 536.0320434570312, 536.0712890625, 536.0487060546875, 535.9365844726562, 536.0501098632812]"
boiler,MAR,5,7,mtf-unet,0.025729258190708,impute_mean,0.0453225340128906,0.019593275822182604,43.230759817202404,"[536.1682739257812, 536.0248413085938, 535.9344482421875, 536.003173828125, 536.003173828125, 535.8381958007812, 535.9224853515625, 535.8381958007812, 535.8381958007812, 535.9675903320312]","[536.2376708984375, 536.1683349609375, 535.9782104492188, 536.1139526367188, 535.952392578125, 535.978759765625, 535.952392578125, 536.1139526367188, 536.1139526367188, 535.978759765625]"
boiler,MAR,50,1,mtf-unet,0.0289047833412159,impute_bfill,0.050574314239441,0.021669530898225098,42.84690998602972,"[535.9568481445312, 535.9877319335938, 536.0624389648438, 536.0353393554688, 536.0044555664062, 535.9568481445312, 535.9568481445312, 535.9568481445312, 535.83447265625, 535.9568481445312]","[536.2203369140625, 536.1883544921875, 536.1199340820312, 536.075927734375, 536.075927734375, 536.075927734375, 536.075927734375, 536.0179443359375, 535.9456176757812, 536.0739135742188]"
vibr,MAR,2,6,gaf-unet,13.687463832462166,interpolate_polynomial,23.48222740064949,9.794763568187323,41.711390495760256,"[36.7265510559082, 30.396547317504883, 33.17875289916992, 36.740047454833984, 34.11469650268555, 32.409786224365234, 28.217025756835938, 36.94042205810547, 36.75394821166992, 40.047996520996094]","[42.86697006225586, 31.671049118041992, 33.67924118041992, 36.043338775634766, 35.050743103027344, 34.1642951965332, 42.02376937866211, 33.15363311767578, 36.24215316772461, 29.267974853515625]"
lake1,MAR,50,7,rp-unet,0.2739536616246686,impute_median,0.4698204470987564,0.1958667854740878,41.68971075729204,"[426.1947021484375, 427.101318359375, 426.6872253417969, 426.0740051269531, 423.9305114746094, 425.1077575683594, 424.591064453125, 424.4956970214844, 423.663330078125, 426.02923583984375]","[425.84173583984375, 426.3556518554688, 426.4481201171875, 426.3489074707031, 425.8392639160156, 426.0347290039063, 426.1013488769531, 425.5407104492188, 426.3893737792969, 425.6478271484375]"
boiler,MAR,50,8,mtf-unet,0.0284512045697033,impute_ffill,0.0485722466019811,0.020121042032277804,41.42497710092975,"[535.831298828125, 535.86669921875, 536.0070190429688, 536.0133056640625, 535.764892578125, 536.0454711914062, 536.0888061523438, 535.9196166992188, 536.0133056640625, 535.6602172851562]","[536.2339477539062, 536.1865234375, 536.186767578125, 535.988525390625, 536.0880126953125, 536.081787109375, 536.0760498046875, 535.976806640625, 535.93505859375, 536.0090942382812]"
boiler,MCAR,2,7,mtf-unet,0.0282855580643177,interpolate_index,0.0476832189627044,0.019397660898386702,40.68026723103289,"[536.1871948242188, 536.013671875, 535.6548461914062, 535.7930908203125, 535.9605102539062, 535.86376953125, 535.9308471679688, 535.9076538085938, 535.920166015625, 535.8796997070312]","[536.216064453125, 536.2044067382812, 536.0831909179688, 536.0667724609375, 536.03369140625, 536.0364990234375, 536.0625610351562, 536.0294189453125, 535.9163208007812, 536.0659790039062]"
boiler,MAR,5,6,spec-unet,0.0292975328036848,interpolate_polynomial,0.048236930038637,0.0189393972349522,39.26327239271249,"[535.92578125, 535.92578125, 535.6057739257812, 535.7684936523438, 535.6057739257812, 535.4658813476562, 535.7998046875, 535.5525512695312, 535.5525512695312, 535.47900390625]","[536.2186279296875, 536.1974487304688, 536.08935546875, 536.050048828125, 536.0699462890625, 536.0157470703125, 536.0545654296875, 536.0380859375, 535.94873046875, 536.06201171875]"
boiler,MCAR,2,10,rp-unet,0.0290259851231423,impute_bfill,0.0473335863643902,0.018307601241247903,38.677824030297856,"[536.0660400390625, 535.593994140625, 536.120849609375, 535.8950805664062, 536.1829223632812, 535.8619995117188, 535.8441162109375, 535.8271484375, 535.826904296875, 535.4757690429688]","[536.2197265625, 536.191162109375, 536.0850219726562, 536.0610961914062, 536.0255126953125, 536.0335693359375, 536.0682373046875, 536.0226440429688, 535.9060668945312, 536.0831298828125]"
lake2,MAR,50,9,rp-unet,0.2163841191643187,impute_mode,0.3510198990350931,0.1346357798707744,38.3555975717816,"[647.7158813476562, 647.8527221679688, 645.7234497070312, 646.021484375, 646.6324462890625, 645.9705200195312, 643.1245727539062, 644.0796508789062, 645.329833984375, 643.507568359375]","[645.5313720703125, 646.8360595703125, 645.8788452148438, 645.9154663085938, 646.7776489257812, 646.4776000976562, 645.8231201171875, 646.171630859375, 645.869384765625, 645.6567993164062]"
lake3,MAR,5,7,mtf-unet,0.3992401470026505,impute_mean,0.6471207698660209,0.24788062286337037,38.305156379803925,"[233.00732421875, 231.8507232666016, 233.7758636474609, 230.10528564453125, 229.35794067382807, 230.8682861328125, 229.1918182373047, 230.04124450683597, 228.59007263183597, 229.12399291992188]","[232.51004028320312, 232.8015594482422, 232.05252075195312, 232.07693481445312, 229.128662109375, 232.3917999267578, 230.26177978515625, 231.3306884765625, 231.66094970703125, 231.6299285888672]"
lake3,MNAR,50,10,gaf-unet,0.6361648014642514,interpolate_polynomial,1.0032632979933724,0.3670984965291211,36.59044413000605,"[232.0591278076172, 231.87283325195312, 231.7193145751953, 231.7891845703125, 231.3028564453125, 230.45260620117188, 230.98529052734372, 230.36129760742188, 231.2085723876953, 230.7040252685547]","[233.22833251953125, 233.245849609375, 233.10821533203125, 233.10821533203125, 233.10821533203125, 233.10821533203125, 233.10821533203125, 233.10304260253903, 233.09393310546875, 233.0781707763672]"
lake2,MCAR,50,7,rp-unet,0.2041587276775892,impute_mean,0.3210395901357633,0.11688086245817408,36.4069934205768,"[646.4879150390625, 643.5409545898438, 644.2311401367188, 647.4872436523438, 644.99267578125, 645.669921875, 642.7162475585938, 643.611328125, 643.1299438476562, 642.1385498046875]","[646.1553955078125, 646.29931640625, 646.1519775390625, 646.1353759765625, 645.15380859375, 646.6097412109375, 645.8240356445312, 646.0582885742188, 646.5615234375, 645.86572265625]"
boiler,MAR,2,5,spec-unet,0.0314371516486295,interpolate_pchip,0.0487857456224893,0.0173485939738598,35.56078471794931,"[536.1808471679688, 536.0953979492188, 536.0398559570312, 535.9188232421875, 535.9188232421875, 536.0034790039062, 535.9188232421875, 535.8824462890625, 535.8824462890625, 536.0034790039062]","[536.2361450195312, 536.1912231445312, 536.0993041992188, 536.0580444335938, 536.0692749023438, 536.0396118164062, 536.0682983398438, 536.0355224609375, 535.922119140625, 536.054443359375]"
lake1,MCAR,50,6,mtf-unet,0.302772332052408,impute_mode,0.4667024971738903,0.16393016512148229,35.125195625512795,"[427.5307312011719, 425.7989807128906, 424.88568115234375, 424.5418395996094, 423.9641418457031, 423.8037109375, 424.2961120605469, 422.6364135742188, 421.2673645019531, 424.2950439453125]","[425.2070617675781, 424.16162109375, 422.5182800292969, 421.8789367675781, 424.2791442871094, 424.0953674316406, 423.57855224609375, 422.5070190429688, 421.8064270019531, 421.95513916015625]"
lake3,MAR,20,2,mtf-unet,0.6486586291077258,interpolate_nearest,0.9959727827696602,0.3473141536619344,34.871851888974575,"[230.3422393798828, 232.81971740722656, 231.8853759765625, 232.29885864257807, 229.2525177001953, 228.97756958007807, 226.2788848876953, 227.95098876953125, 227.48776245117188, 229.8386993408203]","[233.11019897460935, 233.07534790039065, 233.14224243164065, 233.00018310546875, 233.15252685546875, 232.9923248291016, 233.3109436035156, 233.0785980224609, 233.28884887695312, 232.2524871826172]"
lake1,MCAR,50,7,rp-unet,0.2539546181718661,impute_mode,0.3801007906229529,0.12614617245108678,33.18755855370464,"[425.3296813964844, 426.8595581054688, 424.1741638183594, 426.6491394042969, 424.7939758300781, 424.6622314453125, 424.6009521484375, 422.5261840820313, 423.0023498535156, 422.7677001953125]","[425.1978149414063, 424.42620849609375, 423.8630065917969, 421.9485473632813, 423.3811645507813, 422.87408447265625, 422.9493713378906, 423.1575622558594, 422.0830078125, 420.9818115234375]"
boiler,MAR,2,9,spec-unet,0.0284449634763491,impute_mode,0.0424739215723535,0.014028958096004403,33.029580449985865,"[536.1783447265625, 536.0468139648438, 536.0859985351562, 535.8726806640625, 535.9295043945312, 535.6595458984375, 535.8726806640625, 535.8483276367188, 535.8784790039062, 535.9708251953125]","[536.1766967773438, 536.1654052734375, 536.1766967773438, 535.9800415039062, 535.9970703125, 535.9913330078125, 535.9729614257812, 535.9970703125, 535.9814453125, 535.9970703125]"
lake1,MCAR,20,10,mtf-unet,0.2953232084398701,impute_mean,0.4396876568938271,0.14436444845395702,32.83340939652923,"[424.7447509765625, 424.710205078125, 425.9691162109375, 425.17962646484375, 423.2732849121094, 425.5232543945313, 423.1524963378906, 422.5283203125, 423.9046936035156, 424.0852355957031]","[425.9559326171875, 425.4127197265625, 426.6603393554688, 425.9104309082031, 425.6539001464844, 426.3743591308594, 425.1746520996094, 425.4263610839844, 425.6082153320313, 424.99505615234375]"
lake2,MCAR,50,6,mtf-unet,0.2314189720091944,impute_mode,0.3425640956135631,0.1111451236043687,32.44505919550553,"[645.0125732421875, 645.5601806640625, 645.969970703125, 646.0444946289062, 644.6754760742188, 645.1669311523438, 643.4398803710938, 644.8414306640625, 645.19970703125, 642.7523193359375]","[644.07421875, 646.3410034179688, 646.3656616210938, 644.8536987304688, 646.71240234375, 646.7440185546875, 645.95263671875, 645.4789428710938, 645.2599487304688, 643.3763427734375]"
boiler,MAR,2,1,rp-unet,0.0326285355357285,impute_mode,0.0480364856603008,0.015407950124572294,32.07551491908164,"[536.1497802734375, 536.1497802734375, 536.0843505859375, 535.9735107421875, 535.8804321289062, 536.007080078125, 535.8282470703125, 535.9140014648438, 535.9140014648438, 536.007080078125]","[536.24169921875, 536.1249389648438, 536.1249389648438, 536.0985717773438, 536.0985717773438, 535.9462890625, 536.1324462890625, 535.9462890625, 535.95703125, 536.0630493164062]"
lake1,MNAR,20,9,rp-unet,0.3258188996660504,impute_mode,0.4767625389844305,0.15094363931838012,31.66012993384731,"[423.5469055175781, 427.1608581542969, 425.69671630859375, 426.6874084472656, 426.1507263183594, 422.8435363769531, 422.0414733886719, 422.8058166503906, 423.4825744628906, 419.9942626953125]","[426.7264709472656, 424.3747253417969, 425.4660949707031, 423.7202453613281, 427.72412109375, 422.5174255371094, 423.0143127441406, 425.6937255859375, 425.9657287597656, 424.9956970214844]"
lake2,MAR,20,9,spec-unet,0.2859262218519577,interpolate_cubic,0.415815392313851,0.1298891704618933,31.237220377800483,"[647.38818359375, 647.3358154296875, 647.7349243164062, 646.7279052734375, 647.339111328125, 644.3623657226562, 647.3324584960938, 645.7809448242188, 644.8419799804688, 642.9208984375]","[646.9658813476562, 646.8759765625, 646.4320678710938, 647.3383178710938, 647.6369018554688, 646.7180786132812, 648.03515625, 647.4405517578125, 646.389892578125, 648.0661010742188]"
pump,MAR,50,8,mtf-unet,1.088343449095344,impute_bfill,1.579033566958563,0.4906901178632188,31.075344320156272,"[792.3604736328125, 801.2481689453125, 786.3567504882812, 809.6220703125, 807.2752685546875, 786.3027954101562, 792.3631591796875, 779.2262573242188, 797.6636352539062, 802.9381713867188]","[805.3737182617188, 805.5892333984375, 805.951171875, 796.9668579101562, 804.61083984375, 804.2900390625, 814.7591552734375, 814.483642578125, 811.520263671875, 812.3740844726562]"
lake2,MAR,50,8,rp-unet,0.2481277114707297,impute_mean,0.3549822664091949,0.10685455493846518,30.101378308090432,"[645.9000854492188, 645.7847290039062, 645.7842407226562, 646.1795654296875, 645.8355712890625, 646.5741577148438, 644.8601684570312, 642.2639770507812, 644.325439453125, 643.4201049804688]","[647.2457885742188, 647.0165405273438, 646.5753784179688, 647.1592407226562, 646.9932250976562, 647.3579711914062, 646.2871704101562, 646.0354614257812, 646.9236450195312, 646.8847045898438]"
boiler,MCAR,5,8,rp-unet,0.0341510203947363,interpolate_pchip,0.0486149633796861,0.014463942984949796,29.752039247639534,"[535.6588745117188, 536.0330810546875, 535.9332275390625, 535.6504516601562, 535.49755859375, 535.5089721679688, 535.891845703125, 535.66455078125, 535.4380493164062, 535.6098022460938]","[536.2272338867188, 536.1810913085938, 536.0958862304688, 536.0623168945312, 536.0623168945312, 536.0662231445312, 536.0568237304688, 536.0292358398438, 535.91943359375, 536.0642700195312]"
lake1,MCAR,50,4,rp-unet,0.3408293272975898,impute_mean,0.4811388109341745,0.1403094836365847,29.16195502170385,"[427.42572021484375, 427.2643737792969, 425.6777648925781, 423.95843505859375, 423.6726684570313, 422.23089599609375, 423.8828430175781, 423.56292724609375, 426.07470703125, 426.2899169921875]","[425.83929443359375, 426.5241088867188, 426.0173034667969, 425.9404602050781, 425.7634887695313, 425.9370422363281, 426.0113525390625, 425.9053039550781, 425.7616271972656, 425.987060546875]"
lake1,MCAR,20,5,rp-unet,0.3591898307926019,impute_mode,0.5037810998778637,0.14459126908526176,28.701209537300297,"[426.6157836914063, 426.64007568359375, 425.7349243164063, 425.805419921875, 426.3022155761719, 423.0760803222656, 423.25787353515625, 425.492431640625, 426.7183837890625, 425.8307800292969]","[423.4316101074219, 423.2145385742188, 425.95703125, 423.9554748535156, 426.3970947265625, 425.11663818359375, 422.2360534667969, 425.8282775878906, 422.5796203613281, 423.8652038574219]"
boiler,MAR,2,10,mtf-unet,0.033217622934851,impute_median,0.0464049743358433,0.013187351400992302,28.417969387403293,"[536.1559448242188, 535.90966796875, 536.0946655273438, 536.1091918945312, 536.03564453125, 535.9461059570312, 535.95849609375, 535.905029296875, 535.9229736328125, 535.9014282226562]","[536.1952514648438, 536.1952514648438, 536.158935546875, 536.0201416015625, 536.0201416015625, 536.01953125, 536.0361938476562, 536.01953125, 535.9619140625, 536.01953125]"
lake1,MNAR,20,4,rp-unet,0.3517749793970439,impute_mean,0.491423650505469,0.1396486711084251,28.417165304271606,"[425.76318359375, 426.35540771484375, 425.355224609375, 424.9601135253906, 420.2273254394531, 424.5339660644531, 421.9982604980469, 422.1783752441406, 424.5172729492188, 424.1269836425781]","[426.5718688964844, 426.2639770507813, 426.4329528808594, 426.2449035644531, 426.7234802246094, 425.8475646972656, 425.7417297363281, 426.2077941894531, 425.9684753417969, 426.4939880371094]"
boiler,MNAR,2,8,mtf-unet,0.0345675684839152,interpolate_cubic,0.0480246985409097,0.013457130056994497,28.021269192415815,"[535.9684448242188, 535.9666137695312, 536.0148315429688, 535.930419921875, 536.076171875, 535.6303100585938, 535.3723754882812, 535.8359375, 536.2542724609375, 535.5719604492188]","[536.2291259765625, 536.1946411132812, 536.0991821289062, 536.06689453125, 536.06689453125, 536.0303344726562, 536.0776977539062, 536.0331420898438, 535.8728637695312, 536.0624389648438]"
lake2,MNAR,2,7,rp-unet,0.2683276498883243,impute_ffill,0.3724225512014781,0.1040949013131538,27.95075136490302,"[648.3394775390625, 647.4932861328125, 645.7510986328125, 646.4848022460938, 646.3231201171875, 647.8348388671875, 647.6214599609375, 644.4444580078125, 643.462890625, 643.8642578125]","[647.2319946289062, 646.959716796875, 646.808349609375, 646.9505004882812, 646.9047241210938, 647.2001342773438, 647.9807739257812, 647.0066528320312, 645.727294921875, 646.4475708007812]"
boiler,MCAR,5,7,mtf-unet,0.0348419407761967,impute_bfill,0.0482925746879376,0.013450633911740902,27.852385172374266,"[535.5949096679688, 535.534423828125, 535.4583740234375, 535.739501953125, 535.924072265625, 535.7503662109375, 535.9539794921875, 535.7503662109375, 535.6094360351562, 535.5336303710938]","[536.21435546875, 536.197509765625, 536.094482421875, 536.0681762695312, 536.0687255859375, 536.0308227539062, 536.0718383789062, 536.0308227539062, 535.923583984375, 536.0472412109375]"
lake1,MNAR,20,8,mtf-unet,0.3846498475334461,interpolate_polynomial,0.5265626440079119,0.14191279647446575,26.950790772832235,"[425.8075866699219, 425.7286682128906, 426.2835083007813, 421.138427734375, 423.2498474121094, 426.9906921386719, 424.2749633789063, 423.6142883300781, 423.2818298339844, 424.4510192871094]","[426.8675537109375, 426.6064758300781, 426.4335021972656, 426.5675659179688, 426.6066284179688, 426.6664123535156, 426.5060119628906, 426.4450073242188, 426.4632873535156, 426.5266723632813]"
lake3,MCAR,5,6,spec-unet,0.7129362442240224,impute_median,0.9674378541474268,0.2545016099234044,26.306765735116795,"[233.1817321777344, 233.62940979003903, 231.04644775390625, 233.4532012939453, 231.0706329345703, 233.5193634033203, 230.3892974853516, 230.51060485839844, 230.69436645507807, 233.88629150390625]","[233.1274871826172, 233.63954162597656, 232.38864135742188, 233.4916534423828, 232.66549682617188, 233.26852416992188, 232.6855926513672, 233.44168090820312, 231.47218322753903, 233.66944885253903]"
lake3,MAR,50,9,gaf-unet,0.7536185226731279,interpolate_polynomial,1.0184612767873191,0.2648427541141912,26.004204592797414,"[228.95286560058597, 230.62811279296875, 231.9449462890625, 230.35206604003903, 230.33502197265625, 230.53680419921875, 231.12103271484372, 229.70187377929688, 229.62376403808597, 230.9237823486328]","[233.36973571777344, 233.38612365722656, 233.16879272460935, 232.85433959960935, 232.9202423095703, 232.93746948242188, 233.12852478027344, 233.1572723388672, 233.2327117919922, 233.45237731933597]"
lake2,MAR,20,7,mtf-unet,0.2886272177102613,interpolate_nearest,0.3883126497167358,0.0996854320064745,25.67143565351077,"[645.9144287109375, 647.0863037109375, 647.0489501953125, 647.69189453125, 646.00732421875, 645.1572875976562, 644.4078369140625, 647.0603637695312, 644.3687133789062, 647.5861206054688]","[647.3551025390625, 646.5057983398438, 646.69287109375, 648.087890625, 647.2391357421875, 647.3612060546875, 647.578857421875, 647.4080810546875, 646.4098510742188, 646.9573974609375]"
boiler,MNAR,5,2,mtf-unet,0.0356685690364562,impute_bfill,0.0478633776449065,0.012194808608450299,25.47837032923655,"[535.894287109375, 536.0135498046875, 534.9690551757812, 535.6532592773438, 535.785888671875, 535.7053833007812, 535.7053833007812, 535.5942993164062, 535.5609741210938, 535.57373046875]","[536.2111206054688, 536.1880493164062, 536.0598754882812, 536.0743408203125, 536.0709228515625, 536.02880859375, 536.0743408203125, 536.0227661132812, 535.931884765625, 536.0624389648438]"
lake1,MCAR,20,4,rp-unet,0.3903538184942654,impute_median,0.5200901884741302,0.12973636997986482,24.94497547829015,"[426.96673583984375, 426.8346862792969, 427.8907165527344, 425.50042724609375, 425.3142700195313, 424.2479248046875, 426.1499633789063, 424.91790771484375, 425.6601867675781, 426.64105224609375]","[426.2254333496094, 426.0288391113281, 426.7595520019531, 426.1138916015625, 426.6782531738281, 425.3834228515625, 426.39459228515625, 426.66253662109375, 426.0215759277344, 426.67279052734375]"
lake2,MCAR,50,9,rp-unet,0.2101253772610103,impute_mode,0.2784948312026314,0.06836945394162111,24.549631189340047,"[645.215087890625, 646.9566650390625, 646.4208374023438, 647.1605224609375, 642.6312255859375, 645.7371826171875, 643.803466796875, 643.7156372070312, 645.1874389648438, 642.7987670898438]","[645.5333862304688, 644.8755493164062, 644.4141845703125, 646.7948608398438, 646.462158203125, 645.938232421875, 644.3124389648438, 644.3638305664062, 644.9791259765625, 644.1788940429688]"
lake2,MCAR,50,3,mtf-unet,0.2442407732641471,impute_mode,0.3191489087440853,0.07490813547993821,23.471217800717756,"[647.5525512695312, 647.08740234375, 645.1925048828125, 645.7118530273438, 644.7758178710938, 639.9046630859375, 640.92333984375, 643.8731689453125, 641.2239379882812, 640.0702514648438]","[646.230712890625, 646.3983154296875, 646.1165161132812, 647.0285034179688, 646.3775024414062, 645.7135009765625, 646.1964111328125, 646.0767822265625, 646.8126220703125, 645.7985229492188]"
boiler,MNAR,2,5,mtf-unet,0.0378394219622373,impute_bfill,0.0487506034089261,0.010911181446688796,22.38163362854087,"[535.7138061523438, 536.0133666992188, 535.8304443359375, 535.18212890625, 536.0707397460938, 535.9144287109375, 535.9346313476562, 536.0082397460938, 535.7901000976562, 535.8223876953125]","[536.2199096679688, 536.2066040039062, 536.1012573242188, 536.0504150390625, 536.0698852539062, 536.0286865234375, 536.0545654296875, 536.0214233398438, 535.9521484375, 536.0671997070312]"
lake2,MCAR,20,3,mtf-unet,0.2869465993598685,impute_bfill,0.3683823005989173,0.08143570123904881,22.10630128175277,"[648.1705322265625, 646.8489990234375, 646.1504516601562, 646.4362182617188, 646.8209228515625, 645.1483764648438, 647.7902221679688, 646.6168823242188, 645.1077880859375, 644.4180908203125]","[647.2496948242188, 646.5955200195312, 646.931396484375, 647.5184936523438, 646.7767333984375, 646.9822387695312, 647.291748046875, 647.4599609375, 646.3079223632812, 646.9932861328125]"
lake1,MNAR,20,7,rp-unet,0.3992393028676019,impute_mean,0.5122533561681295,0.1130140533005276,22.062140138216026,"[425.234619140625, 426.3729553222656, 426.1240539550781, 427.2596130371094, 425.87060546875, 425.3729248046875, 424.22021484375, 424.845703125, 426.42236328125, 425.6115112304688]","[425.9587707519531, 426.7572021484375, 425.9273681640625, 426.7741088867188, 425.9969482421875, 426.73736572265625, 425.8868103027344, 426.5827026367188, 426.07427978515625, 426.490478515625]"
lake2,MNAR,20,10,rp-unet,0.2994405248274708,interpolate_polynomial,0.3841479412016258,0.08470741637415502,22.050727672570048,"[648.2901000976562, 645.1193237304688, 646.0740356445312, 648.4234008789062, 646.461669921875, 644.7555541992188, 644.0899658203125, 644.4929809570312, 647.7478637695312, 648.0927124023438]","[646.015869140625, 646.7096557617188, 646.9179077148438, 647.0164184570312, 647.448974609375, 647.1316528320312, 646.0689697265625, 645.727783203125, 646.5610961914062, 648.0907592773438]"
